user_id,country,device_type,age_group,signup_date
5837,Canada,Mobile,25-34,2024-11-05
5838,Germany,Mobile,55+,2024-02-12
5839,USA,Mobile,55+,2024-10-02
5840,UK,Desktop,55+,2024-12-05
5841,Australia,Mobile,18-24,2024-06-01
5842,UK,Mobile,55+,2024-02-12
5843,India,Desktop,18-24,2024-07-31
5844,Germany,Mobile,25-34,2024-07-19
5845,USA,Mobile,35-44,2024-06-03
5846,Canada,Desktop,55+,2024-08-07
5847,UK,Mobile,45-54,2024-06-01
5848,USA,Desktop,45-54,2024-02-05
5849,Germany,Mobile,55+,2024-08-13
5850,India,Mobile,18-24,2024-11-17
5851,UK,Desktop,45-54,2024-04-30
5852,Australia,Desktop,45-54,2024-01-09
5853,USA,Desktop,25-34,2024-12-04
5854,Australia,Mobile,25-34,2024-11-30
5855,USA,Mobile,25-34,2024-06-29
5856,USA,Mobile,45-54,2024-01-21
5857,Germany,Mobile,45-54,2024-09-28
5858,Germany,Mobile,55+,2024-07-12
5859,Germany,Mobile,55+,2024-01-26
5860,Canada,Mobile,18-24,2024-10-11
5861,USA,Mobile,45-54,2024-04-07
5862,UK,Mobile,55+,2024-08-06
5863,Australia,Tablet,55+,2024-11-22
5864,Germany,Desktop,25-34,2024-09-29
5865,Germany,Mobile,25-34,2024-10-14
5866,Australia,Desktop,25-34,2024-03-06
5867,Australia,Mobile,35-44,2024-11-10
5868,USA,Desktop,55+,2024-04-20
5869,Germany,Mobile,25-34,2024-07-30
5870,Australia,Mobile,25-34,2024-06-19
5871,Canada,Desktop,45-54,2024-12-04
5872,Canada,Mobile,25-34,2024-02-28
5873,Germany,Desktop,45-54,2024-01-30
5874,Australia,Desktop,18-24,2024-09-23
5875,USA,Tablet,25-34,2024-06-02
5876,USA,Mobile,45-54,2024-12-15
5877,USA,Mobile,25-34,2024-01-02
5878,India,Mobile,18-24,2024-06-17
5879,Germany,Tablet,25-34,2024-08-01
5880,USA,Mobile,45-54,2024-09-07
5881,Canada,Mobile,18-24,2024-01-31
5882,Australia,Mobile,18-24,2024-11-14
5883,UK,Mobile,18-24,2024-07-01
5884,UK,Mobile,35-44,2024-07-07
5885,USA,Mobile,45-54,2024-07-31
5886,UK,Desktop,35-44,2024-05-06
5887,UK,Mobile,18-24,2024-10-18
5888,India,Desktop,35-44,2024-10-22
5889,Canada,Desktop,25-34,2024-01-23
5890,Canada,Mobile,35-44,2024-01-18
5891,India,Mobile,55+,2024-03-19
5892,India,Mobile,18-24,2024-02-03
5893,UK,Mobile,18-24,2024-04-16
5894,Germany,Desktop,45-54,2024-10-31
5895,Australia,Mobile,25-34,2024-07-17
5896,Australia,Mobile,45-54,2024-07-09
5897,UK,Mobile,35-44,2024-08-19
5898,Australia,Desktop,55+,2024-03-02
5899,India,Mobile,55+,2024-02-11
5900,Canada,Mobile,55+,2024-01-24
5901,Australia,Mobile,55+,2024-06-11
5902,UK,Tablet,25-34,2024-07-01
5903,Germany,Mobile,35-44,2024-11-28
5904,UK,Mobile,55+,2024-04-04
5905,USA,Mobile,18-24,2024-03-23
5906,UK,Desktop,35-44,2024-04-02
5907,India,Mobile,25-34,2024-10-04
5908,Canada,Desktop,55+,2024-04-14
5909,Canada,Mobile,25-34,2024-03-25
5910,Australia,Mobile,55+,2024-03-01
5911,India,Desktop,18-24,2024-07-26
5912,USA,Desktop,35-44,2024-06-06
5913,India,Desktop,18-24,2024-03-09
5914,UK,Desktop,55+,2024-09-18
5915,India,Mobile,45-54,2024-12-06
5916,India,Desktop,35-44,2024-08-21
5917,USA,Mobile,25-34,2024-05-18
5918,UK,Desktop,55+,2024-10-06
5919,Germany,Mobile,18-24,2024-11-30
5920,Germany,Mobile,45-54,2024-08-18
5921,Canada,Mobile,55+,2024-12-25
5922,Australia,Mobile,25-34,2024-02-20
5923,India,Mobile,18-24,2024-08-26
5924,Canada,Mobile,35-44,2024-01-19
5925,USA,Mobile,45-54,2024-06-26
5926,Germany,Mobile,55+,2024-07-27
5927,India,Mobile,55+,2024-05-10
5928,USA,Mobile,55+,2024-08-18
5929,Australia,Mobile,55+,2024-04-01
5930,USA,Mobile,18-24,2024-01-31
5931,India,Desktop,35-44,2024-12-27
5932,Australia,Desktop,25-34,2024-09-05
5933,USA,Mobile,45-54,2024-05-03
5934,Australia,Mobile,55+,2024-05-15
5935,India,Desktop,55+,2024-09-29
5936,India,Mobile,35-44,2024-12-20
5937,Australia,Desktop,35-44,2024-04-09
5938,UK,Mobile,18-24,2024-08-06
5939,Canada,Mobile,18-24,2024-04-13
5940,USA,Mobile,18-24,2024-10-27
5941,USA,Mobile,45-54,2024-04-06
5942,UK,Mobile,18-24,2024-11-11
5943,UK,Mobile,55+,2024-07-21
5944,UK,Mobile,18-24,2024-01-21
5945,Germany,Mobile,45-54,2024-07-16
5946,Germany,Desktop,18-24,2024-04-21
5947,Australia,Desktop,18-24,2024-05-28
5948,Germany,Mobile,55+,2024-08-30
5949,India,Mobile,55+,2024-07-01
5950,Australia,Mobile,55+,2024-10-10
5951,USA,Mobile,18-24,2024-12-02
5952,Canada,Mobile,55+,2024-12-03
5953,India,Mobile,35-44,2024-10-28
5954,USA,Mobile,25-34,2024-10-26
5955,USA,Mobile,25-34,2024-03-29
5956,Australia,Desktop,55+,2024-08-09
5957,UK,Desktop,45-54,2024-09-04
5958,UK,Mobile,55+,2024-06-25
5959,India,Mobile,55+,2024-04-27
5960,UK,Mobile,18-24,2024-06-22
5961,USA,Desktop,45-54,2024-08-06
5962,UK,Desktop,55+,2024-08-05
5963,Germany,Tablet,35-44,2024-11-14
5964,UK,Mobile,25-34,2024-03-17
5965,USA,Desktop,35-44,2024-03-28
5966,Australia,Mobile,35-44,2024-03-18
5967,India,Desktop,35-44,2024-07-19
5968,Canada,Desktop,45-54,2024-03-04
5969,UK,Mobile,45-54,2024-01-04
5970,USA,Mobile,45-54,2024-03-23
5971,Canada,Desktop,25-34,2024-07-11
5972,Canada,Mobile,18-24,2024-01-06
5973,Germany,Mobile,55+,2024-07-11
5974,Canada,Mobile,55+,2024-08-04
5975,Australia,Mobile,18-24,2024-12-12
5976,USA,Mobile,55+,2024-01-22
5977,USA,Mobile,35-44,2024-05-24
5978,UK,Mobile,25-34,2024-10-11
5979,UK,Mobile,55+,2024-05-24
5980,UK,Mobile,25-34,2024-01-02
5981,Australia,Mobile,18-24,2024-10-14
5982,Canada,Mobile,55+,2024-12-24
5983,Canada,Mobile,25-34,2024-08-12
5984,Germany,Mobile,35-44,2024-08-01
5985,Australia,Desktop,35-44,2024-06-14
5986,UK,Mobile,18-24,2024-05-20
5987,India,Desktop,45-54,2024-11-12
5988,Germany,Mobile,55+,2024-03-04
5989,India,Tablet,35-44,2024-11-28
5990,Canada,Mobile,35-44,2024-07-30
5991,Germany,Mobile,18-24,2024-10-15
5992,Germany,Mobile,35-44,2024-04-07
5993,USA,Mobile,55+,2024-06-14
5994,Canada,Desktop,18-24,2024-05-05
5995,Canada,Mobile,25-34,2024-06-05
5996,Australia,Mobile,18-24,2024-09-06
5997,Germany,Desktop,55+,2024-03-01
5998,Canada,Mobile,55+,2024-02-01
5999,Germany,Mobile,25-34,2024-09-30
6000,Australia,Mobile,18-24,2024-10-27
6001,Australia,Mobile,55+,2024-01-21
6002,USA,Desktop,55+,2024-01-12
6003,Germany,Desktop,25-34,2024-08-31
6004,Canada,Desktop,45-54,2024-04-12
6005,Canada,Desktop,18-24,2024-10-02
6006,Germany,Mobile,55+,2024-01-07
6007,Germany,Mobile,35-44,2024-12-12
6008,Germany,Mobile,25-34,2024-05-09
6009,UK,Desktop,45-54,2024-10-25
6010,Canada,Desktop,45-54,2024-04-06
6011,Australia,Mobile,25-34,2024-10-03
6012,Canada,Mobile,45-54,2024-10-11
6013,UK,Desktop,55+,2024-10-14
6014,Germany,Mobile,45-54,2024-06-21
6015,USA,Desktop,18-24,2024-11-27
6016,Germany,Mobile,35-44,2024-07-23
6017,Germany,Mobile,55+,2024-04-12
6018,UK,Mobile,25-34,2024-04-22
6019,Canada,Mobile,35-44,2024-12-25
6020,Germany,Mobile,55+,2024-05-10
6021,Canada,Mobile,35-44,2024-02-08
6022,India,Desktop,45-54,2024-11-02
6023,Australia,Desktop,25-34,2024-01-08
6024,Canada,Desktop,25-34,2024-02-15
6025,USA,Mobile,18-24,2024-07-12
6026,Australia,Desktop,45-54,2024-01-06
6027,USA,Mobile,18-24,2024-02-27
6028,Germany,Mobile,18-24,2024-06-17
6029,Australia,Mobile,45-54,2024-05-01
6030,Canada,Mobile,55+,2024-09-05
6031,Australia,Desktop,18-24,2024-07-25
6032,Germany,Mobile,35-44,2024-04-24
6033,UK,Mobile,55+,2024-08-26
6034,USA,Desktop,45-54,2024-02-23
6035,Germany,Mobile,25-34,2024-03-16
6036,UK,Desktop,55+,2024-06-17
6037,Australia,Mobile,18-24,2024-02-17
6038,Australia,Desktop,35-44,2024-08-11
6039,Germany,Mobile,45-54,2024-03-10
6040,Canada,Tablet,25-34,2024-06-03
6041,Australia,Mobile,35-44,2024-02-16
6042,Canada,Desktop,25-34,2024-10-05
6043,Canada,Mobile,45-54,2024-07-20
6044,Canada,Mobile,55+,2024-05-21
6045,India,Mobile,18-24,2024-11-12
6046,UK,Mobile,45-54,2024-05-05
6047,UK,Mobile,35-44,2024-11-27
6048,Australia,Desktop,55+,2024-06-01
6049,Australia,Mobile,25-34,2024-03-05
6050,Canada,Desktop,55+,2024-04-05
6051,India,Mobile,55+,2024-06-29
6052,Canada,Mobile,35-44,2024-12-27
6053,India,Desktop,18-24,2024-06-26
6054,Canada,Desktop,55+,2024-05-08
6055,USA,Mobile,55+,2024-02-08
6056,USA,Mobile,18-24,2024-10-26
6057,Germany,Mobile,18-24,2024-12-26
6058,Canada,Mobile,25-34,2024-12-15
6059,Australia,Mobile,25-34,2024-05-12
6060,UK,Mobile,18-24,2024-04-18
6061,Germany,Mobile,45-54,2024-03-12
6062,Australia,Mobile,18-24,2024-07-26
6063,USA,Desktop,25-34,2024-03-05
6064,Canada,Desktop,35-44,2024-08-28
6065,Germany,Mobile,35-44,2024-03-19
6066,Canada,Mobile,55+,2024-03-28
6067,USA,Mobile,35-44,2024-06-26
6068,Germany,Desktop,25-34,2024-09-18
6069,USA,Mobile,35-44,2024-03-06
6070,India,Mobile,45-54,2024-11-20
6071,USA,Mobile,18-24,2024-04-14
6072,Canada,Mobile,18-24,2024-04-07
6073,UK,Mobile,25-34,2024-04-05
6074,USA,Desktop,55+,2024-02-15
6075,Australia,Mobile,18-24,2024-01-31
6076,UK,Mobile,35-44,2024-07-22
6077,India,Mobile,45-54,2024-05-27
6078,Germany,Mobile,55+,2024-05-11
6079,Germany,Mobile,55+,2024-07-04
6080,UK,Mobile,55+,2024-07-07
6081,Germany,Desktop,18-24,2024-05-06
6082,USA,Tablet,55+,2024-12-29
6083,UK,Desktop,25-34,2024-10-23
6084,Canada,Mobile,35-44,2024-11-04
6085,USA,Desktop,45-54,2024-03-27
6086,USA,Tablet,35-44,2024-04-30
6087,USA,Mobile,25-34,2024-11-27
6088,Canada,Mobile,25-34,2024-10-30
6089,India,Mobile,35-44,2024-05-14
6090,Australia,Mobile,18-24,2024-11-23
6091,Germany,Desktop,25-34,2024-07-17
6092,UK,Mobile,55+,2024-06-19
6093,India,Mobile,45-54,2024-09-16
6094,UK,Mobile,45-54,2024-05-03
6095,Germany,Mobile,25-34,2024-08-29
6096,Canada,Mobile,55+,2024-03-11
6097,USA,Mobile,35-44,2024-02-28
6098,USA,Mobile,45-54,2024-04-18
6099,Canada,Desktop,55+,2024-02-10
6100,India,Desktop,55+,2024-10-12
6101,India,Desktop,18-24,2024-05-25
6102,UK,Desktop,25-34,2024-10-12
6103,Canada,Desktop,55+,2024-02-21
6104,India,Desktop,35-44,2024-06-24
6105,Canada,Desktop,45-54,2024-10-05
6106,Germany,Desktop,18-24,2024-06-13
6107,USA,Mobile,35-44,2024-11-22
6108,USA,Mobile,45-54,2024-09-08
6109,USA,Desktop,25-34,2024-04-12
6110,Canada,Mobile,35-44,2024-02-22
6111,Canada,Mobile,45-54,2024-09-11
6112,UK,Mobile,18-24,2024-12-26
6113,USA,Mobile,45-54,2024-06-21
6114,UK,Tablet,55+,2024-09-07
6115,USA,Mobile,18-24,2024-06-25
6116,UK,Mobile,35-44,2024-02-18
6117,UK,Mobile,25-34,2024-04-20
6118,Germany,Desktop,18-24,2024-07-28
6119,UK,Mobile,18-24,2024-09-04
6120,Canada,Mobile,18-24,2024-06-23
6121,UK,Desktop,45-54,2024-04-16
6122,USA,Mobile,55+,2024-06-01
6123,UK,Mobile,25-34,2024-12-12
6124,India,Mobile,25-34,2024-06-03
6125,Australia,Desktop,55+,2024-05-19
6126,USA,Mobile,45-54,2024-05-30
6127,India,Mobile,45-54,2024-09-29
6128,USA,Mobile,55+,2024-02-13
6129,Canada,Mobile,55+,2024-03-11
6130,Australia,Mobile,35-44,2024-05-04
6131,Australia,Mobile,45-54,2024-05-31
6132,Canada,Mobile,18-24,2024-12-14
6133,Australia,Mobile,25-34,2024-11-11
6134,Canada,Desktop,45-54,2024-11-04
6135,India,Desktop,55+,2024-08-07
6136,Germany,Mobile,18-24,2024-08-02
6137,USA,Desktop,35-44,2024-11-25
6138,Canada,Mobile,35-44,2024-05-23
6139,USA,Tablet,18-24,2024-04-16
6140,India,Mobile,18-24,2024-12-19
6141,Germany,Mobile,55+,2024-10-07
6142,India,Mobile,55+,2024-11-17
6143,Australia,Mobile,25-34,2024-11-01
6144,USA,Desktop,25-34,2024-11-20
6145,Germany,Mobile,35-44,2024-11-29
6146,Australia,Mobile,18-24,2024-03-04
6147,Germany,Mobile,35-44,2024-10-10
6148,Australia,Mobile,55+,2024-09-21
6149,India,Mobile,45-54,2024-01-06
6150,Canada,Mobile,55+,2024-06-16
6151,USA,Desktop,45-54,2024-12-20
6152,UK,Desktop,18-24,2024-06-21
6153,UK,Mobile,18-24,2024-12-03
6154,India,Mobile,18-24,2024-04-28
6155,USA,Desktop,25-34,2024-08-13
6156,USA,Mobile,25-34,2024-06-22
6157,India,Mobile,45-54,2024-05-08
6158,USA,Desktop,35-44,2024-07-05
6159,Canada,Mobile,35-44,2024-03-03
6160,India,Mobile,45-54,2024-09-30
6161,Canada,Mobile,25-34,2024-03-26
6162,USA,Mobile,55+,2024-07-28
6163,India,Tablet,45-54,2024-07-11
6164,USA,Mobile,35-44,2024-08-25
6165,India,Tablet,45-54,2024-01-20
6166,USA,Mobile,45-54,2024-06-30
6167,Canada,Mobile,18-24,2024-02-17
6168,Canada,Mobile,25-34,2024-08-15
6169,USA,Mobile,18-24,2024-02-23
6170,India,Mobile,25-34,2024-04-11
6171,UK,Mobile,45-54,2024-03-29
6172,Canada,Desktop,25-34,2024-05-23
6173,Canada,Tablet,35-44,2024-05-27
6174,Australia,Mobile,18-24,2024-08-17
6175,UK,Mobile,45-54,2024-10-29
6176,USA,Desktop,35-44,2024-09-06
6177,India,Mobile,25-34,2024-08-12
6178,Australia,Mobile,25-34,2024-06-09
6179,USA,Desktop,35-44,2024-06-16
6180,Germany,Mobile,25-34,2024-04-19
6181,Canada,Mobile,18-24,2024-09-17
6182,Germany,Mobile,55+,2024-06-21
6183,Canada,Mobile,25-34,2024-10-23
6184,Canada,Mobile,45-54,2024-08-30
6185,Germany,Desktop,25-34,2024-07-27
6186,Germany,Tablet,45-54,2024-08-30
6187,USA,Mobile,25-34,2024-09-10
6188,Australia,Mobile,25-34,2024-03-22
6189,Australia,Mobile,45-54,2024-01-31
6190,Germany,Desktop,18-24,2024-01-04
6191,USA,Tablet,55+,2024-07-12
6192,Australia,Desktop,55+,2024-02-25
6193,USA,Mobile,18-24,2024-09-17
6194,USA,Tablet,25-34,2024-03-21
6195,Canada,Mobile,55+,2024-02-23
6196,Australia,Mobile,18-24,2024-04-05
6197,Australia,Mobile,18-24,2024-12-14
6198,Canada,Mobile,55+,2024-12-01
6199,Germany,Desktop,45-54,2024-09-13
6200,Canada,Desktop,35-44,2024-07-22
6201,Australia,Mobile,45-54,2024-07-29
6202,Australia,Mobile,25-34,2024-11-24
6203,Germany,Mobile,45-54,2024-11-12
6204,Canada,Mobile,35-44,2024-05-05
6205,India,Mobile,35-44,2024-01-07
6206,India,Mobile,18-24,2024-05-04
6207,Germany,Desktop,25-34,2024-09-27
6208,Canada,Desktop,18-24,2024-04-17
6209,Canada,Desktop,45-54,2024-09-16
6210,USA,Tablet,45-54,2024-11-14
6211,Australia,Desktop,55+,2024-03-10
6212,UK,Mobile,18-24,2024-02-07
6213,Germany,Desktop,18-24,2024-06-23
6214,UK,Mobile,18-24,2024-07-06
6215,UK,Desktop,18-24,2024-08-14
6216,Germany,Mobile,35-44,2024-09-14
6217,Canada,Desktop,55+,2024-07-15
6218,Germany,Mobile,25-34,2024-01-08
6219,UK,Mobile,25-34,2024-02-20
6220,Australia,Mobile,25-34,2024-08-09
6221,Australia,Mobile,35-44,2024-01-19
6222,Australia,Tablet,55+,2024-12-15
6223,Canada,Mobile,55+,2024-09-03
6224,India,Mobile,35-44,2024-01-31
6225,Germany,Desktop,18-24,2024-03-20
6226,Australia,Mobile,45-54,2024-12-23
6227,Germany,Mobile,18-24,2024-01-22
6228,Australia,Mobile,25-34,2024-10-15
6229,Canada,Mobile,18-24,2024-08-29
6230,India,Desktop,35-44,2024-08-01
6231,India,Desktop,25-34,2024-07-18
6232,Australia,Tablet,45-54,2024-06-13
6233,Canada,Mobile,25-34,2024-05-19
6234,USA,Mobile,18-24,2024-11-15
6235,Germany,Mobile,55+,2024-10-11
6236,Germany,Desktop,55+,2024-01-13
6237,UK,Mobile,55+,2024-01-26
6238,Canada,Mobile,25-34,2024-01-22
6239,UK,Mobile,55+,2024-12-14
6240,Australia,Mobile,35-44,2024-03-16
6241,UK,Desktop,45-54,2024-04-01
6242,India,Mobile,55+,2024-11-24
6243,Germany,Mobile,35-44,2024-09-22
6244,UK,Mobile,35-44,2024-02-17
6245,India,Desktop,25-34,2024-06-18
6246,Canada,Mobile,25-34,2024-12-11
6247,UK,Mobile,45-54,2024-09-01
6248,Australia,Mobile,45-54,2024-08-15
6249,Australia,Mobile,18-24,2024-07-05
6250,Australia,Desktop,45-54,2024-06-16
6251,Germany,Mobile,25-34,2024-07-21
6252,UK,Desktop,35-44,2024-01-06
6253,Canada,Mobile,18-24,2024-05-11
6254,UK,Desktop,45-54,2024-09-01
6255,Germany,Desktop,35-44,2024-03-31
6256,India,Mobile,25-34,2024-11-06
6257,Germany,Desktop,55+,2024-05-05
6258,Australia,Mobile,18-24,2024-08-29
6259,India,Mobile,35-44,2024-09-05
6260,Australia,Mobile,25-34,2024-01-07
6261,USA,Mobile,25-34,2024-03-28
6262,Germany,Desktop,18-24,2024-03-26
6263,Germany,Mobile,18-24,2024-12-20
6264,Canada,Desktop,45-54,2024-05-24
6265,UK,Mobile,45-54,2024-11-26
6266,India,Mobile,18-24,2024-07-16
6267,India,Desktop,18-24,2024-12-28
6268,Canada,Desktop,35-44,2024-06-12
6269,Canada,Mobile,45-54,2024-05-24
6270,UK,Desktop,25-34,2024-12-07
6271,Australia,Desktop,45-54,2024-01-01
6272,UK,Mobile,45-54,2024-04-29
6273,Germany,Mobile,18-24,2024-03-07
6274,Australia,Mobile,18-24,2024-12-20
6275,USA,Mobile,45-54,2024-02-18
6276,UK,Mobile,55+,2024-11-02
6277,Canada,Mobile,55+,2024-11-22
6278,Australia,Mobile,45-54,2024-10-13
6279,UK,Desktop,55+,2024-01-24
6280,India,Desktop,45-54,2024-07-29
6281,USA,Mobile,18-24,2024-10-19
6282,Germany,Mobile,18-24,2024-03-03
6283,India,Mobile,18-24,2024-02-25
6284,India,Mobile,25-34,2024-01-18
6285,USA,Mobile,18-24,2024-12-27
6286,Germany,Mobile,18-24,2024-03-17
6287,Canada,Mobile,45-54,2024-09-16
6288,Australia,Desktop,55+,2024-04-30
6289,Germany,Desktop,55+,2024-07-02
6290,UK,Desktop,18-24,2024-02-17
6291,India,Desktop,18-24,2024-05-26
6292,UK,Mobile,18-24,2024-10-08
6293,Canada,Mobile,45-54,2024-12-29
6294,UK,Desktop,45-54,2024-10-20
6295,Germany,Desktop,45-54,2024-03-20
6296,UK,Mobile,55+,2024-08-23
6297,Canada,Mobile,25-34,2024-08-16
6298,Canada,Mobile,55+,2024-10-10
6299,Canada,Mobile,45-54,2024-03-01
6300,Germany,Mobile,35-44,2024-08-07
6301,Canada,Mobile,25-34,2024-12-10
6302,India,Mobile,18-24,2024-03-29
6303,Canada,Mobile,55+,2024-09-20
6304,UK,Mobile,25-34,2024-08-15
6305,Australia,Desktop,35-44,2024-04-12
6306,UK,Mobile,25-34,2024-03-28
6307,Australia,Mobile,55+,2024-01-23
6308,UK,Mobile,45-54,2024-10-19
6309,Germany,Tablet,18-24,2024-09-23
6310,UK,Mobile,45-54,2024-01-17
6311,Germany,Mobile,45-54,2024-10-11
6312,Germany,Mobile,55+,2024-11-08
6313,Canada,Mobile,45-54,2024-06-10
6314,India,Mobile,45-54,2024-03-18
6315,Australia,Mobile,55+,2024-05-01
6316,Canada,Tablet,55+,2024-04-21
6317,Canada,Desktop,35-44,2024-08-26
6318,Germany,Desktop,45-54,2024-07-28
6319,Germany,Mobile,25-34,2024-12-14
6320,Australia,Desktop,18-24,2024-01-02
6321,UK,Mobile,18-24,2024-07-21
6322,UK,Mobile,55+,2024-10-13
6323,Canada,Desktop,55+,2024-04-26
6324,USA,Mobile,35-44,2024-10-26
6325,USA,Mobile,45-54,2024-12-11
6326,UK,Mobile,55+,2024-04-23
6327,USA,Mobile,55+,2024-03-14
6328,UK,Desktop,18-24,2024-08-28
6329,Germany,Mobile,45-54,2024-10-28
6330,Canada,Mobile,35-44,2024-02-23
6331,India,Mobile,55+,2024-06-07
6332,Canada,Desktop,55+,2024-04-18
6333,UK,Mobile,55+,2024-10-06
6334,UK,Mobile,18-24,2024-06-01
6335,Canada,Desktop,55+,2024-06-11
6336,Australia,Mobile,55+,2024-02-26
6337,UK,Mobile,18-24,2024-11-23
6338,USA,Desktop,55+,2024-11-20
6339,USA,Mobile,45-54,2024-08-01
6340,UK,Desktop,45-54,2024-01-28
6341,UK,Mobile,18-24,2024-07-22
6342,Australia,Desktop,45-54,2024-02-02
6343,USA,Desktop,35-44,2024-11-04
6344,UK,Mobile,55+,2024-05-01
6345,UK,Mobile,35-44,2024-01-16
6346,Australia,Tablet,45-54,2024-06-02
6347,Australia,Mobile,18-24,2024-12-08
6348,Canada,Mobile,18-24,2024-08-05
6349,Australia,Mobile,35-44,2024-04-14
6350,India,Desktop,45-54,2024-03-17
6351,USA,Desktop,55+,2024-03-27
6352,Canada,Mobile,45-54,2024-01-31
6353,India,Mobile,45-54,2024-04-09
6354,UK,Desktop,18-24,2024-06-03
6355,UK,Desktop,25-34,2024-10-18
6356,Canada,Mobile,55+,2024-11-10
6357,Australia,Tablet,55+,2024-04-15
6358,UK,Desktop,18-24,2024-08-17
6359,Germany,Mobile,45-54,2024-01-03
6360,Canada,Desktop,18-24,2024-08-09
6361,India,Mobile,45-54,2024-04-30
6362,Canada,Mobile,25-34,2024-06-08
6363,USA,Mobile,25-34,2024-09-27
6364,Australia,Desktop,35-44,2024-11-26
6365,Australia,Tablet,45-54,2024-07-12
6366,Canada,Mobile,18-24,2024-08-05
6367,UK,Mobile,18-24,2024-07-09
6368,UK,Mobile,18-24,2024-09-08
6369,Germany,Desktop,35-44,2024-08-13
6370,Germany,Desktop,55+,2024-01-01
6371,Australia,Mobile,18-24,2024-05-12
6372,Germany,Mobile,25-34,2024-03-30
6373,India,Mobile,18-24,2024-01-06
6374,Germany,Mobile,18-24,2024-08-31
6375,India,Mobile,18-24,2024-05-12
6376,Germany,Desktop,55+,2024-04-25
6377,Australia,Mobile,18-24,2024-03-13
6378,Australia,Desktop,55+,2024-06-04
6379,India,Mobile,55+,2024-07-29
6380,Canada,Mobile,35-44,2024-03-09
6381,Australia,Mobile,25-34,2024-10-26
6382,Canada,Mobile,18-24,2024-05-23
6383,UK,Mobile,18-24,2024-07-17
6384,India,Desktop,18-24,2024-07-24
6385,Australia,Mobile,55+,2024-07-19
6386,USA,Desktop,45-54,2024-08-26
6387,UK,Mobile,25-34,2024-03-08
6388,Canada,Mobile,18-24,2024-06-19
6389,Australia,Mobile,45-54,2024-10-23
6390,India,Tablet,45-54,2024-03-10
6391,Germany,Mobile,45-54,2024-10-13
6392,USA,Mobile,25-34,2024-01-17
6393,Canada,Desktop,45-54,2024-05-16
6394,UK,Mobile,18-24,2024-08-06
6395,India,Desktop,18-24,2024-11-06
6396,USA,Mobile,35-44,2024-01-06
6397,India,Desktop,55+,2024-07-16
6398,Australia,Mobile,45-54,2024-05-11
6399,Germany,Desktop,55+,2024-12-28
6400,UK,Mobile,55+,2024-12-09
6401,India,Mobile,55+,2024-07-02
6402,Canada,Mobile,55+,2024-01-18
6403,Australia,Mobile,55+,2024-07-31
6404,Australia,Desktop,18-24,2024-02-17
6405,UK,Mobile,25-34,2024-01-29
6406,Australia,Mobile,45-54,2024-06-01
6407,Canada,Mobile,45-54,2024-11-27
6408,India,Mobile,18-24,2024-08-25
6409,UK,Mobile,18-24,2024-11-14
6410,Australia,Mobile,55+,2024-09-21
6411,Australia,Desktop,25-34,2024-07-17
6412,Canada,Tablet,45-54,2024-01-14
6413,Germany,Mobile,35-44,2024-10-02
6414,Germany,Desktop,18-24,2024-01-10
6415,Australia,Mobile,35-44,2024-05-18
6416,India,Mobile,45-54,2024-06-15
6417,UK,Mobile,18-24,2024-05-26
6418,Australia,Mobile,45-54,2024-09-01
6419,USA,Mobile,18-24,2024-03-10
6420,UK,Desktop,45-54,2024-11-23
6421,Germany,Desktop,35-44,2024-11-16
6422,Australia,Mobile,25-34,2024-04-13
6423,Canada,Mobile,18-24,2024-08-16
6424,USA,Tablet,35-44,2024-11-11
6425,Australia,Mobile,45-54,2024-05-17
6426,India,Desktop,35-44,2024-11-14
6427,USA,Mobile,18-24,2024-02-05
6428,Australia,Mobile,35-44,2024-04-27
6429,India,Mobile,45-54,2024-09-11
6430,USA,Desktop,55+,2024-11-08
6431,India,Desktop,25-34,2024-11-30
6432,India,Mobile,25-34,2024-01-20
6433,USA,Desktop,55+,2024-10-24
6434,USA,Mobile,18-24,2024-01-21
6435,India,Mobile,35-44,2024-09-12
6436,Germany,Desktop,35-44,2024-09-04
6437,USA,Mobile,55+,2024-06-14
6438,Australia,Mobile,55+,2024-12-14
6439,UK,Mobile,45-54,2024-09-11
6440,Canada,Tablet,45-54,2024-03-18
6441,India,Desktop,25-34,2024-10-06
6442,India,Desktop,18-24,2024-10-08
6443,Canada,Mobile,18-24,2024-12-30
6444,Germany,Desktop,55+,2024-02-03
6445,Canada,Mobile,25-34,2024-04-08
6446,USA,Tablet,25-34,2024-05-22
6447,Canada,Mobile,45-54,2024-02-24
6448,India,Mobile,35-44,2024-01-03
6449,Canada,Mobile,18-24,2024-11-27
6450,UK,Desktop,25-34,2024-08-06
6451,Australia,Desktop,45-54,2024-07-29
6452,USA,Mobile,45-54,2024-10-31
6453,Canada,Mobile,45-54,2024-05-28
6454,India,Desktop,35-44,2024-08-19
6455,Australia,Mobile,25-34,2024-03-28
6456,USA,Desktop,55+,2024-07-29
6457,India,Desktop,55+,2024-08-10
6458,Germany,Mobile,45-54,2024-10-22
6459,UK,Mobile,45-54,2024-05-27
6460,Germany,Mobile,35-44,2024-07-25
6461,UK,Mobile,45-54,2024-12-25
6462,Canada,Mobile,25-34,2024-08-14
6463,USA,Desktop,45-54,2024-12-25
6464,Canada,Mobile,45-54,2024-07-02
6465,UK,Mobile,25-34,2024-02-10
6466,UK,Desktop,18-24,2024-06-30
6467,UK,Desktop,55+,2024-02-13
